cue,n_resp,resp,count
plaza,34,larva,1
plaza,34,lobby,1
plaza,34,Mario,1
plaza,34,money,1
plaza,34,movie,1
plaza,34,noisy,1
plaza,34,pasta,1
plaza,34,paved,1
plaza,34,Picas,1
plaza,34,plate,1
plaza,34,Spain,1
plaza,34,state,1
plaza,34,suite,1
plaza,34,tired,1
plaza,34,tower,1
plaza,34,water,1
deity,32,Jesus,6
deity,32,faith,3
deity,32,Hindu,3
deity,32,above,2
deity,32,Allah,2
deity,32,demon,2
deity,32,FALSE,2
deity,32,Greek,2
deity,32,India,2
deity,32,altar,1
deity,32,angel,1
deity,32,beard,1
deity,32,being,1
deity,32,Bible,1
deity,32,blank,1
deity,32,deism,1
deity,32,dream,1
deity,32,godly,1
deity,32,group,1
deity,32,house,1
deity,32,human,1
deity,32,image,1
deity,32,magic,1
deity,32,music,1
deity,32,power,1
deity,32,Satan,1
deity,32,Shiva,1
deity,32,spike,1
deity,32,sword,1
deity,32,trust,1
deity,32,white,1
deity,32,wings,1
awake,25,sleep,26
awake,25,alert,19
awake,25,alive,11
awake,25,tired,8
awake,25,alarm,6
awake,25,aware,4
awake,25,dream,4
awake,25,night,3
awake,25,arise,2
awake,25,alone,1
awake,25,blink,1
awake,25,clear,1
awake,25,clock,1
awake,25,debit,1
awake,25,early,1
awake,25,grass,1
awake,25,human,1
awake,25,light,1
awake,25,occur,1
awake,25,ought,1
awake,25,raise,1
awake,25,ready,1
awake,25,sharp,1
awake,25,snore,1
awake,25,stuff,1
gross,28,nasty,11
gross,28,large,8
gross,28,dirty,7
gross,28,green,6
gross,28,yucky,6
gross,28,slimy,4
gross,28,heavy,3
gross,28,slime,3
gross,28,total,3
gross,28,blood,2
gross,28,filth,2
gross,28,12x12,1
gross,28,achoo,1
gross,28,awful,1
gross,28,cross,1
gross,28,dozen,1
gross,28,fuzzy,1
gross,28,goose,1
gross,28,lumpy,1
gross,28,point,1
gross,28,seven,1
gross,28,smell,1
gross,28,trial,1
gross,28,vomit,1
gross,28,wages,1
gross,28,weigh,1
gross,28,worms,1
gross,28,wound,1
steel,25,metal,39
steel,25,sword,8
steel,25,shiny,4
steel,25,beams,3
steel,25,armor,2
steel,25,blade,2
steel,25,forge,2
steel,25,frame,2
steel,25,steal,2
steel,25,brown,1
steel,25,chain,1
steel,25,germs,1
steel,25,heavy,1
steel,25,knife,1
steel,25,Mills,1
steel,25,plate,1
steel,25,sheet,1
steel,25,still,1
steel,25,stoic,1
steel,25,theft,1
steel,25,tools,1
steel,25,tough,1
steel,25,train,1
steel,25,trout,1
steel,25,wheel,1
fussy,27,picky,15
fussy,27,child,8
fussy,27,pussy,8
fussy,27,eater,5
fussy,27,wussy,4
fussy,27,messy,3
fussy,27,mussy,3
fussy,27,whiny,3
fussy,27,women,3
fussy,27,clean,2
fussy,27,tears,2
fussy,27,antsy,1
fussy,27,bitch,1
fussy,27,boots,1
fussy,27,bored,1
fussy,27,Bowie,1
fussy,27,divas,1
fussy,27,drama,1
fussy,27,fancy,1
fussy,27,fresh,1
fussy,27,fuzzy,1
fussy,27,needy,1
fussy,27,panel,1
fussy,27,sissy,1
fussy,27,weird,1
fussy,27,whine,1
fussy,27,young,1
booze,26,drunk,29
booze,26,drink,28
booze,26,vodka,5
booze,26,drugs,2
booze,26,hooch,2
booze,26,hound,2
booze,26,binge,1
booze,26,brown,1
booze,26,candy,1
booze,26,chalk,1
booze,26,cheap,1
booze,26,drive,1
booze,26,glass,1
booze,26,green,1
booze,26,gross,1
booze,26,light,1
booze,26,major,1
booze,26,money,1
booze,26,party,1
booze,26,pints,1
booze,26,slang,1
booze,26,stink,1
booze,26,swill,1
booze,26,teens,1
booze,26,Whisk,1
booze,26,yummy,1
third,29,first,15
third,29,place,14
third,29,three,14
third,29,fifth,8
third,29,grade,6
third,29,world,5
third,29,Reich,4
third,29,wheel,4
third,29,child,2
third,29,bully,1
third,29,charm,1
third,29,class,1
third,29,earth,1
third,29,ender,1
third,29,firth,1
third,29,forth,1
third,29,green,1
third,29,loser,1
third,29,March,1
third,29,order,1
third,29,radio,1
third,29,Satan,1
third,29,sixth,1
third,29,slice,1
third,29,space,1
third,29,sport,1
third,29,triad,1
third,29,value,1
third,29,video,1
shell,30,beach,13
shell,30,ocean,12
shell,30,conch,7
shell,30,snail,6
shell,30,empty,3
shell,30,white,3
shell,30,cover,2
shell,30,Mario,2
shell,30,outer,2
shell,30,water,2
shell,30,armor,1
shell,30,barge,1
shell,30,candy,1
shell,30,curly,1
shell,30,green,1
shell,30,inner,1
shell,30,lines,1
shell,30,pearl,1
shell,30,Sally,1
shell,30,salty,1
shell,30,sells,1
shell,30,shape,1
shell,30,shiny,1
shell,30,shock,1
shell,30,shore,1
shell,30,small,1
shell,30,storm,1
shell,30,swell,1
shell,30,trick,1
shell,30,waves,1
angle,26,right,22
angle,26,acute,18
angle,26,angel,13
angle,26,sharp,4
angle,26,lines,3
angle,26,slope,2
angle,26,three,2
angle,26,ankle,1
angle,26,dress,1
angle,26,grind,1
angle,26,house,1
angle,26,Linty,1
angle,26,metal,1
angle,26,paper,1
angle,26,pitch,1
angle,26,point,1
angle,26,Santa,1
angle,26,shape,1
angle,26,shoot,1
angle,26,slant,1
angle,26,steep,1
angle,26,story,1
angle,26,tepid,1
angle,26,wheel,1
angle,26,white,1
angle,26,wrong,1
drunk,35,drink,11
drunk,35,tipsy,5
drunk,35,booze,3
drunk,35,sober,3
drunk,35,vodka,3
drunk,35,vomit,3
drunk,35,drank,2
drunk,35,drive,2
drunk,35,idiot,2
drunk,35,messy,2
drunk,35,party,2
drunk,35,silly,2
drunk,35,skunk,2
drunk,35,water,2
drunk,35,awful,1
drunk,35,binge,1
drunk,35,bitch,1
drunk,35,black,1
drunk,35,Bobby,1
drunk,35,bored,1
drunk,35,cheap,1
drunk,35,crazy,1
drunk,35,dirty,1
drunk,35,faced,1
drunk,35,glass,1
drunk,35,great,1
drunk,35,happy,1
drunk,35,Homer,1
drunk,35,kebab,1
drunk,35,sluts,1
drunk,35,sorry,1
drunk,35,trunk,1
drunk,35,upset,1
drunk,35,woozy,1
drunk,35,young,1
cloth,28,shirt,8
cloth,28,table,8
cloth,28,towel,6
cloth,28,linen,4
cloth,28,sloth,4
cloth,28,white,4
cloth,28,clean,3
cloth,28,dress,3
cloth,28,woven,3
cloth,28,paper,2
cloth,28,bales,1
cloth,28,couch,1
cloth,28,jeans,1
cloth,28,looks,1
cloth,28,mouse,1
cloth,28,nappy,1
cloth,28,pants,1
cloth,28,patch,1
cloth,28,piece,1
cloth,28,sewer,1
cloth,28,sheet,1
cloth,28,silky,1
cloth,28,spill,1
cloth,28,style,1
cloth,28,these,1
cloth,28,twill,1
cloth,28,weave,1
cloth,28,x-ray,1
loose,39,tight,25
loose,39,baggy,7
loose,39,noose,7
loose,39,women,5
loose,39,moose,3
loose,39,slack,3
loose,39,break,2
loose,39,money,2
loose,39,pants,2
loose,39,tooth,2
loose,39,whore,2
loose,39,woman,2
loose,39,arrow,1
loose,39,beans,1
loose,39,bolts,1
loose,39,chain,1
loose,39,coins,1
loose,39,drunk,1
loose,39,empty,1
loose,39,fixed,1
loose,39,found,1
loose,39,goose,1
loose,39,hinge,1
loose,39,jeans,1
loose,39,laces,1
loose,39,large,1
loose,39,lasso,1
loose,39,leash,1
loose,39,moral,1
loose,39,purse,1
loose,39,quick,1
loose,39,roomy,1
loose,39,saggy,1
loose,39,screw,1
loose,39,shirt,1
loose,39,sleep,1
loose,39,strap,1
loose,39,swoop,1
loose,39,tramp,1
guest,27,house,28
guest,27,hotel,8
guest,27,party,6
guest,27,visit,3
guest,27,couch,2
guest,27,store,2
guest,27,towel,2
guest,27,alien,1
guest,27,be my,1
guest,27,buddy,1
guest,27,child,1
guest,27,climb,1
guest,27,clown,1
guest,27,event,1
guest,27,extra,1
guest,27,guess,1
guest,27,heist,1
guest,27,hello,1
guest,27,human,1
guest,27,lunch,1
guest,27,money,1
guest,27,motel,1
guest,27,mouse,1
guest,27,quest,1
guest,27,serve,1
guest,27,teeth,1
guest,27,woman,1
steal,25,thief,39
steal,25,theft,15
steal,25,money,8
steal,25,steel,5
steal,25,crime,4
steal,25,wrong,3
steal,25,bases,2
steal,25,black,1
steal,25,bread,1
steal,25,candy,1
steal,25,cheap,1
steal,25,Filch,1
steal,25,heart,1
steal,25,heavy,1
steal,25,judge,1
steal,25,juice,1
steal,25,ninja,1
steal,25,pinch,1
steal,25,pussy,1
steal,25,quiet,1
steal,25,scary,1
steal,25,sneak,1
steal,25,swipe,1
steal,25,taken,1
steal,25,trick,1
tease,26,bully,16
tease,26,strip,14
tease,26,taunt,9
tease,26,laugh,7
tease,26,flirt,6
tease,26,annoy,3
tease,26,girls,3
tease,26,anger,2
tease,26,prick,2
tease,26,silly,2
tease,26,tempt,2
tease,26,apart,1
tease,26,boobs,1
tease,26,class,1
tease,26,cruel,1
tease,26,frizz,1
tease,26,funny,1
tease,26,mouse,1
tease,26,power,1
tease,26,skirt,1
tease,26,smile,1
tease,26,touch,1
tease,26,trick,1
tease,26,upset,1
tease,26,woman,1
tease,26,young,1
broke,27,money,35
broke,27,empty,5
broke,27,fixed,4
broke,27,glass,4
broke,27,crack,3
broke,27,apart,2
broke,27,break,2
broke,27,cheap,2
broke,27,horse,2
broke,27,ankle,1
broke,27,bones,1
broke,27,dirty,1
broke,27,drunk,1
broke,27,fault,1
broke,27,heart,1
broke,27,kaput,1
broke,27,pants,1
broke,27,phone,1
broke,27,smash,1
broke,27,smoke,1
broke,27,split,1
broke,27,staff,1
broke,27,story,1
broke,27,table,1
broke,27,think,1
broke,27,tools,1
broke,27,watch,1
comic,28,funny,47
comic,28,strip,18
comic,28,laugh,13
comic,28,clown,3
comic,28,jokes,3
comic,28,books,2
comic,28,color,2
comic,28,mange,2
comic,28,story,2
comic,28,anime,1
comic,28,Beano,1
comic,28,comma,1
comic,28,flash,1
comic,28,joker,1
comic,28,limit,1
comic,28,lyric,1
comic,28,movie,1
comic,28,opera,1
comic,28,paper,1
comic,28,Roman,1
comic,28,scene,1
comic,28,silly,1
comic,28,smart,1
comic,28,store,1
comic,28,stunt,1
comic,28,tales,1
comic,28,witty,1
comic,28,Ziggy,1
jelly,25,belly,9
jelly,25,toast,9
jelly,25,grape,8
jelly,25,fruit,5
jelly,25,sweet,5
jelly,25,donut,4
jelly,25,bread,3
jelly,25,apple,2
jelly,25,aspic,2
jelly,25,green,2
jelly,25,jolly,2
jelly,25,solid,2
jelly,25,beans,1
jelly,25,cream,1
jelly,25,float,1
jelly,25,gooey,1
jelly,25,gross,1
jelly,25,knife,1
jelly,25,party,1
jelly,25,royal,1
jelly,25,sauce,1
jelly,25,shake,1
jelly,25,slimy,1
jelly,25,tummy,1
jelly,25,vodka,1
bench,36,chair,17
bench,36,press,8
bench,36,beach,3
bench,36,judge,3
bench,36,metal,3
bench,36,table,3
bench,36,couch,2
bench,36,paint,2
bench,36,stool,2
bench,36,alley,1
bench,36,child,1
bench,36,coach,1
bench,36,dirty,1
bench,36,drink,1
bench,36,finch,1
bench,36,Godot,1
bench,36,grass,1
bench,36,grate,1
bench,36,green,1
bench,36,hobos,1
bench,36,legal,1
bench,36,pitch,1
bench,36,poach,1
bench,36,raise,1
bench,36,relax,1
bench,36,shade,1
bench,36,slats,1
bench,36,sleep,1
bench,36,stoop,1
bench,36,study,1
bench,36,sweat,1
bench,36,tired,1
bench,36,tools,1
bench,36,trees,1
bench,36,whale,1
bench,36,winch,1
chaos,35,crazy,12
chaos,35,order,7
chaos,35,black,5
chaos,35,death,3
chaos,35,world,3
chaos,35,devil,2
chaos,35,messy,2
chaos,35,noise,2
chaos,35,break,1
chaos,35,crowd,1
chaos,35,Dante,1
chaos,35,demon,1
chaos,35,dirty,1
chaos,35,field,1
chaos,35,graph,1
chaos,35,Greek,1
chaos,35,house,1
chaos,35,magic,1
chaos,35,melee,1
chaos,35,night,1
chaos,35,noisy,1
chaos,35,panic,1
chaos,35,peace,1
chaos,35,riots,1
chaos,35,smoke,1
chaos,35,sonic,1
chaos,35,space,1
chaos,35,steak,1
chaos,35,store,1
chaos,35,storm,1
chaos,35,swirl,1
chaos,35,utter,1
chaos,35,water,1
chaos,35,whirl,1
chaos,35,women,1
focus,34,study,13
focus,34,sharp,7
focus,34,clear,5
focus,34,point,5
focus,34,think,4
focus,34,group,3
focus,34,sight,3
focus,34,drive,2
focus,34,image,2
focus,34,locus,2
focus,34,ahead,1
focus,34,break,1
focus,34,cakes,1
focus,34,clean,1
focus,34,fuzzy,1
focus,34,glass,1
focus,34,ideas,1
focus,34,jolly,1
focus,34,learn,1
focus,34,light,1
focus,34,nexus,1
focus,34,parts,1
focus,34,quiet,1
focus,34,ready,1
focus,34,skill,1
focus,34,sleep,1
focus,34,smart,1
focus,34,solid,1
focus,34,sport,1
focus,34,stare,1
focus,34,tired,1
focus,34,topic,1
focus,34,train,1
focus,34,watch,1
relax,25,sleep,25
relax,25,chill,20
relax,25,couch,7
relax,25,enjoy,7
relax,25,beach,6
relax,25,chair,3
relax,25,happy,3
relax,25,tired,3
relax,25,don't,2
relax,25,drink,2
relax,25,quiet,2
relax,25,bleep,1
relax,25,bliss,1
relax,25,booze,1
relax,25,lying,1
relax,25,music,1
relax,25,pause,1
relax,25,pills,1
relax,25,ready,1
relax,25,slide,1
relax,25,sloth,1
relax,25,smile,1
relax,25,smoke,1
relax,25,study,1
relax,25,tense,1
trick,28,treat,47
trick,28,magic,27
trick,28,cards,6
trick,28,prank,6
trick,28,whore,4
trick,28,cheat,2
trick,28,joker,2
trick,28,tease,2
trick,28,black,1
trick,28,brick,1
trick,28,candy,1
trick,28,daddy,1
trick,28,dance,1
trick,28,duped,1
trick,28,FALSE,1
trick,28,funny,1
trick,28,loose,1
trick,28,nasty,1
trick,28,party,1
trick,28,raven,1
trick,28,steal,1
trick,28,stunt,1
trick,28,Thief,1
trick,28,trade,1
trick,28,train,1
trick,28,troll,1
trick,28,twist,1
trick,28,watch,1
chunk,37,piece,22
chunk,37,vomit,6
chunk,37,block,4
chunk,37,large,4
chunk,37,bread,3
chunk,37,bunch,3
chunk,37,slice,3
chunk,37,throw,3
chunk,37,gross,2
chunk,37,noise,2
chunk,37,apple,1
chunk,37,beefy,1
chunk,37,blood,1
chunk,37,brown,1
chunk,37,bulky,1
chunk,37,chips,1
chunk,37,clump,1
chunk,37,error,1
chunk,37,flesh,1
chunk,37,flunk,1
chunk,37,fudge,1
chunk,37,gouge,1
chunk,37,grasp,1
chunk,37,great,1
chunk,37,group,1
chunk,37,heavy,1
chunk,37,holes,1
chunk,37,juicy,1
chunk,37,sloth,1
chunk,37,small,1
chunk,37,stone,1
chunk,37,thick,1
chunk,37,tooth,1
chunk,37,uncut,1
chunk,37,wedge,1
chunk,37,whole,1
chunk,37,words,1
coast,25,beach,39
coast,25,ocean,21
coast,25,water,16
coast,25,shore,10
coast,25,waves,6
coast,25,glide,5
coast,25,guard,4
coast,25,slide,4
coast,25,cliff,3
coast,25,boats,2
coast,25,drift,2
coast,25,toast,2
coast,25,boast,1
coast,25,crabs,1
coast,25,drive,1
coast,25,ivory,1
coast,25,rocks,1
coast,25,rocky,1
coast,25,Sandy,1
coast,25,skate,1
coast,25,slack,1
coast,25,speed,1
coast,25,sweat,1
coast,25,windy,1
coast,25,yacht,1
dance,39,music,20
dance,39,party,12
dance,39,disco,6
dance,39,tango,5
dance,39,floor,4
dance,39,salsa,3
dance,39,waltz,3
dance,39,girls,2
dance,39,rumba,2
dance,39,shoes,2
dance,39,belly,1
dance,39,black,1
dance,39,booty,1
dance,39,Bowie,1
dance,39,break,1
dance,39,can't,1
dance,39,death,1
dance,39,dizzy,1
dance,39,don't,1
dance,39,dress,1
dance,39,drunk,1
dance,39,fancy,1
dance,39,fever,1
dance,39,float,1
dance,39,grace,1
dance,39,group,1
dance,39,happy,1
dance,39,house,1
dance,39,jolly,1
dance,39,night,1
dance,39,pants,1
dance,39,polka,1
dance,39,ruins,1
dance,39,stage,1
dance,39,steps,1
dance,39,swing,1
dance,39,twirl,1
dance,39,wheel,1
dance,39,women,1
piano,36,music,51
piano,36,black,7
piano,36,notes,6
piano,36,forte,5
piano,36,grand,4
piano,36,organ,4
piano,36,stool,4
piano,36,bench,3
piano,36,ivory,3
piano,36,sound,3
piano,36,white,3
piano,36,hands,2
piano,36,piece,2
piano,36,tuner,2
piano,36,chair,1
piano,36,chord,1
piano,36,Gould,1
piano,36,heavy,1
piano,36,learn,1
piano,36,maker,1
piano,36,Mazda,1
piano,36,mover,1
piano,36,noise,1
piano,36,peace,1
piano,36,pedal,1
piano,36,pitch,1
piano,36,short,1
piano,36,shows,1
piano,36,skill,1
piano,36,small,1
piano,36,steps,1
piano,36,study,1
piano,36,tonal,1
piano,36,tuned,1
piano,36,viola,1
piano,36,waltz,1
dense,25,thick,58
dense,25,heavy,29
dense,25,solid,6
dense,25,tight,4
dense,25,trees,3
dense,25,water,3
dense,25,books,2
dense,25,brain,1
dense,25,close,1
dense,25,cloth,1
dense,25,depth,1
dense,25,fluid,1
dense,25,foggy,1
dense,25,grass,1
dense,25,Heavy,1
dense,25,idiot,1
dense,25,large,1
dense,25,metal,1
dense,25,putty,1
dense,25,small,1
dense,25,stone,1
dense,25,tense,1
dense,25,think,1
dense,25,tough,1
dense,25,woods,1
daily,27,paper,6
daily,27,bread,5
daily,27,every,4
daily,27,often,4
daily,27,quest,3
daily,27,basis,2
daily,27,chore,2
daily,27,dairy,2
daily,27,grind,2
daily,27,sleep,2
daily,27,today,2
daily,27,usual,2
daily,27,again,1
daily,27,baily,1
daily,27,brush,1
daily,27,dozen,1
daily,27,dying,1
daily,27,habit,1
daily,27,haily,1
daily,27,hours,1
daily,27,night,1
daily,27,pills,1
daily,27,river,1
daily,27,seven,1
daily,27,sport,1
daily,27,thing,1
daily,27,twice,1
forth,25,fifth,8
forth,25,ahead,7
forth,25,Sally,6
forth,25,right,5
forth,25,hence,4
forth,25,firth,2
forth,25,going,2
forth,25,march,2
forth,25,place,2
forth,25,tally,2
forth,25,third,2
forth,25,after,1
forth,25,bring,1
forth,25,comes,1
forth,25,Darla,1
forth,25,enter,1
forth,25,forts,1
forth,25,fruit,1
forth,25,leave,1
forth,25,lunge,1
forth,25,March,1
forth,25,river,1
forth,25,there,1
forth,25,thirf,1
forth,25,wheel,1
salad,25,green,33
salad,25,fruit,7
salad,25,fresh,5
salad,25,crisp,3
salad,25,ranch,3
salad,25,grass,2
salad,25,mixed,2
salad,25,bowel,1
salad,25,bread,1
salad,25,Cesar,1
salad,25,clean,1
salad,25,cloth,1
salad,25,cream,1
salad,25,Greek,1
salad,25,happy,1
salad,25,herbs,1
salad,25,leafy,1
salad,25,pasta,1
salad,25,plate,1
salad,25,prawn,1
salad,25,sport,1
salad,25,water,1
salad,25,woman,1
salad,25,women,1
salad,25,yummy,1
label,32,brand,11
label,32,maker,7
label,32,price,6
label,32,music,3
label,32,paper,3
label,32,print,3
label,32,shirt,3
label,32,white,3
label,32,store,2
label,32,title,2
label,32,words,2
label,32,apply,1
label,32,Babel,1
label,32,badge,1
label,32,cloth,1
label,32,color,1
label,32,don't,1
label,32,dress,1
label,32,fable,1
label,32,front,1
label,32,goods,1
label,32,laugh,1
label,32,libel,1
label,32,order,1
label,32,paste,1
label,32,sales,1
label,32,shelf,1
label,32,stamp,1
label,32,stick,1
label,32,table,1
label,32,tubes,1
label,32,write,1
sweat,32,water,11
sweat,32,smell,8
sweat,32,tears,8
sweat,32,blood,7
sweat,32,sport,7
sweat,32,gross,4
sweat,32,balls,3
sweat,32,pants,3
sweat,32,shirt,3
sweat,32,sweet,3
sweat,32,beads,2
sweat,32,dirty,2
sweat,32,exert,2
sweat,32,tired,2
sweat,32,filth,1
sweat,32,fluid,1
sweat,32,flush,1
sweat,32,gland,1
sweat,32,hairy,1
sweat,32,honey,1
sweat,32,humid,1
sweat,32,lodge,1
sweat,32,Molly,1
sweat,32,ocean,1
sweat,32,salty,1
sweat,32,Santa,1
sweat,32,scent,1
sweat,32,shiny,1
sweat,32,stain,1
sweat,32,steam,1
sweat,32,stink,1
sweat,32,towel,1
brain,27,smart,24
brain,27,think,17
brain,27,tumor,6
brain,27,cells,4
brain,27,drain,4
brain,27,power,4
brain,27,organ,3
brain,27,skull,3
brain,27,candy,2
brain,27,child,2
brain,27,large,2
brain,27,blood,1
brain,27,fever,1
brain,27,heavy,1
brain,27,human,1
brain,27,logic,1
brain,27,pinky,1
brain,27,right,1
brain,27,robot,1
brain,27,round,1
brain,27,scone,1
brain,27,storm,1
brain,27,study,1
brain,27,tease,1
brain,27,trust,1
brain,27,water,1
brain,27,weird,1
blind,26,sight,11
blind,26,black,7
blind,26,stick,6
blind,26,color,3
blind,26,drunk,2
blind,26,music,2
blind,26,alley,1
blind,26,blood,1
blind,26,bluff,1
blind,26,drape,1
blind,26,drive,1
blind,26,faith,1
blind,26,light,1
blind,26,melon,1
blind,26,moose,1
blind,26,mouse,1
blind,26,piano,1
blind,26,putty,1
blind,26,salad,1
blind,26,sheep,1
blind,26,sided,1
blind,26,speak,1
blind,26,three,1
blind,26,to it,1
blind,26,whack,1
blind,26,woman,1
robot,27,metal,22
robot,27,dance,6
robot,27,scary,3
robot,27,Japan,2
robot,27,servo,2
robot,27,smart,2
robot,27,bolts,1
robot,27,clean,1
robot,27,clone,1
robot,27,Cuber,1
robot,27,Czech,1
robot,27,drone,1
robot,27,dummy,1
robot,27,giant,1
robot,27,heavy,1
robot,27,laser,1
robot,27,macro,1
robot,27,magic,1
robot,27,parts,1
robot,27,r2 d2,1
robot,27,Rosie,1
robot,27,space,1
robot,27,stiff,1
robot,27,stomp,1
robot,27,t1000,1
robot,27,trash,1
robot,27,wal-e,1
punch,26,drink,22
punch,26,fruit,18
punch,26,fight,14
punch,26,drunk,6
punch,26,juice,6
punch,26,smack,3
punch,26,anger,2
punch,26,block,2
punch,26,blood,2
punch,26,boxer,2
punch,26,buggy,2
punch,26,angry,1
punch,26,brick,1
punch,26,bully,1
punch,26,force,1
punch,26,glove,1
punch,26,holes,1
punch,26,knock,1
punch,26,money,1
punch,26,paper,1
punch,26,party,1
punch,26,pimps,1
punch,26,pouch,1
punch,26,sweet,1
punch,26,swing,1
punch,26,throw,1
panel,25,group,14
panel,25,board,12
panel,25,judge,12
panel,25,plank,3
panel,25,table,3
panel,25,glass,2
panel,25,guest,2
panel,25,solar,2
panel,25,study,2
panel,25,truck,2
panel,25,walls,2
panel,25,comic,1
panel,25,fence,1
panel,25,house,1
panel,25,label,1
panel,25,metal,1
panel,25,piano,1
panel,25,power,1
panel,25,radio,1
panel,25,score,1
panel,25,sheet,1
panel,25,smart,1
panel,25,space,1
panel,25,strip,1
panel,25,white,1
hobby,30,horse,16
hobby,30,lobby,13
hobby,30,craft,5
hobby,30,sport,4
hobby,30,enjoy,3
hobby,30,model,3
hobby,30,coins,2
hobby,30,skill,2
hobby,30,train,2
hobby,30,cards,1
hobby,30,chore,1
hobby,30,dream,1
hobby,30,extra,1
hobby,30,field,1
hobby,30,games,1
hobby,30,habit,1
hobby,30,hands,1
hobby,30,holly,1
hobby,30,hotel,1
hobby,30,kites,1
hobby,30,learn,1
hobby,30,light,1
hobby,30,music,1
hobby,30,quiet,1
hobby,30,relax,1
hobby,30,stamp,1
hobby,30,store,1
hobby,30,tiger,1
hobby,30,voice,1
hobby,30,weird,1
flesh,27,blood,22
flesh,27,wound,8
flesh,27,color,5
flesh,27,human,4
flesh,27,pound,3
flesh,27,bones,2
flesh,27,cells,2
flesh,27,fruit,2
flesh,27,naked,2
flesh,27,peach,2
flesh,27,brown,1
flesh,27,cover,1
flesh,27,death,1
flesh,27,decay,1
flesh,27,derma,1
flesh,27,fresh,1
flesh,27,hairy,1
flesh,27,Jesus,1
flesh,27,layer,1
flesh,27,nails,1
flesh,27,obese,1
flesh,27,organ,1
flesh,27,steak,1
flesh,27,taste,1
flesh,27,touch,1
flesh,27,white,1
flesh,27,woman,1
tasty,30,yummy,22
tasty,30,treat,5
tasty,30,sweet,4
tasty,30,mouth,3
tasty,30,drink,2
tasty,30,hasty,2
tasty,30,nasty,2
tasty,30,pasty,2
tasty,30,pizza,2
tasty,30,smell,2
tasty,30,steak,2
tasty,30,taste,2
tasty,30,balls,1
tasty,30,bread,1
tasty,30,cakes,1
tasty,30,child,1
tasty,30,devil,1
tasty,30,fries,1
tasty,30,fruit,1
tasty,30,lemon,1
tasty,30,meats,1
tasty,30,salty,1
tasty,30,snack,1
tasty,30,spice,1
tasty,30,spicy,1
tasty,30,style,1
tasty,30,sushi,1
tasty,30,toast,1
tasty,30,waist,1
tasty,30,watch,1
notes,34,paper,33
notes,34,music,18
notes,34,class,15
notes,34,study,13
notes,34,write,7
notes,34,lines,4
notes,34,money,3
notes,34,books,2
notes,34,goats,2
notes,34,learn,2
notes,34,piano,2
notes,34,aware,1
notes,34,bills,1
notes,34,cards,1
notes,34,diary,1
notes,34,exams,1
notes,34,field,1
notes,34,ideas,1
notes,34,lotus,1
notes,34,marks,1
notes,34,memos,1
notes,34,Memos,1
notes,34,order,1
notes,34,phone,1
notes,34,short,1
notes,34,slime,1
notes,34,spark,1
notes,34,steal,1
notes,34,studu,1
notes,34,taken,1
notes,34,takes,1
notes,34,times,1
notes,34,toast,1
notes,34,words,1
fixed,34,stuck,7
fixed,34,rigid,3
fixed,34,broke,2
fixed,34,point,2
fixed,34,still,2
fixed,34,tools,2
fixed,34,abode,1
fixed,34,album,1
fixed,34,alone,1
fixed,34,break,1
fixed,34,build,1
fixed,34,chest,1
fixed,34,cured,1
fixed,34,fixer,1
fixed,34,foxed,1
fixed,34,handy,1
fixed,34,issue,1
fixed,34,nails,1
fixed,34,patch,1
fixed,34,place,1
fixed,34,ready,1
fixed,34,screw,1
fixed,34,solid,1
fixed,34,space,1
fixed,34,stare,1
fixed,34,state,1
fixed,34,stone,1
fixed,34,story,1
fixed,34,track,1
fixed,34,wagon,1
fixed,34,watch,1
fixed,34,white,1
fixed,34,width,1
fixed,34,works,1
hoard,38,store,4
hoard,38,board,3
hoard,38,dirty,3
hoard,38,greed,3
hoard,38,group,3
hoard,38,miser,3
hoard,38,stash,3
hoard,38,steal,3
hoard,38,amass,2
hoard,38,covet,2
hoard,38,horde,2
