"condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
1,"2",1.466,NA,NA,NA,NA,12
1,"1",1.1647,NA,NA,NA,NA,12
2,"2",1.4996,NA,NA,NA,NA,12
2,"3",1.5727,NA,NA,NA,NA,12
2,"5",1.5229,NA,NA,NA,NA,12
1,"2",1.775,NA,NA,NA,NA,12
2,"4",2.2214,NA,NA,NA,NA,12
1,"3",1.2627,NA,NA,NA,NA,12
2,"4",1.288,NA,NA,NA,NA,12
1,"5",2.6713,NA,NA,NA,NA,12
1,"3",1.1519,NA,NA,NA,NA,12
2,"2",1.3469,NA,NA,NA,NA,12
2,"6",2.0944,NA,NA,NA,NA,12
1,"2",1.3086,NA,NA,NA,NA,12
2,"6",1.3718,NA,NA,NA,NA,12
1,"3",1.3382,NA,NA,NA,NA,12
1,"4",1.1163,NA,NA,NA,NA,12
2,"6",1.2474,NA,NA,NA,NA,12
2,"6",1.323,NA,NA,NA,NA,12
1,"2",1.4007,NA,NA,NA,NA,12
1,"3",1.2886,NA,NA,NA,NA,12
1,"2",1.1318,NA,NA,NA,NA,12
2,"2",1.6914,NA,NA,NA,NA,12
2,"4",2.777,NA,NA,NA,NA,12
2,"3",3.2537,NA,NA,NA,NA,12
2,"1",1.1784,NA,NA,NA,NA,12
1,"3",1.1839,NA,NA,NA,NA,12
2,"3",1.1745,NA,NA,NA,NA,12
2,"3",1.7201,NA,NA,NA,NA,12
1,"4",1.6241,NA,NA,NA,NA,12
2,"3",1.2785,NA,NA,NA,NA,12
1,"3",1.0203,NA,NA,NA,NA,12
2,"3",2.4242,NA,NA,NA,NA,12
1,"3",1.2406,NA,NA,NA,NA,12
2,"3",1.9042,NA,NA,NA,NA,12
1,"2",1.3712,NA,NA,NA,NA,12
1,"2",2.6951,NA,NA,NA,NA,12
2,"2",1.471,NA,NA,NA,NA,12
1,"2",1.0213,NA,NA,NA,NA,12
1,"3",1.5763,NA,NA,NA,NA,12
2,"2",1.037,NA,NA,NA,NA,12
2,"4",1.5714,NA,NA,NA,NA,12
1,"1",1.3329,NA,NA,NA,NA,12
2,"2",1.3911,NA,NA,NA,NA,12
2,"2",1.3491,NA,NA,NA,NA,12
1,"3",2.9291,NA,NA,NA,NA,12
2,"3",1.0898,NA,NA,NA,NA,12
2,"3",2.9211,NA,NA,NA,NA,12
2,"3",0.7736,NA,NA,NA,NA,12
1,"2",1.0247,NA,NA,NA,NA,12
1,"2",1.6374,NA,NA,NA,NA,12
1,"2",0.7278,NA,NA,NA,NA,12
2,"2",1.0854,NA,NA,NA,NA,12
2,"2",0.7591,NA,NA,NA,NA,12
1,"2",0.7065,NA,NA,NA,NA,12
2,"1",0.7071,NA,NA,NA,NA,12
1,"3",1.3849,NA,NA,NA,NA,12
2,"4",1.3195,NA,NA,NA,NA,12
1,"4",1.4381,NA,NA,NA,NA,12
2,"3",0.8888,NA,NA,NA,NA,12
1,"6",1.2456,NA,NA,NA,NA,12
1,"3",1.5015,NA,NA,NA,NA,12
1,"3",1.625,NA,NA,NA,NA,12
1,"2",1.6477,NA,NA,NA,NA,12
1,"4",2.5942,NA,NA,NA,NA,12
1,"1",1.2811,NA,NA,NA,NA,12
2,"3",0.9722,NA,NA,NA,NA,12
1,"3",1.8288,NA,NA,NA,NA,12
1,"3",1.0197,NA,NA,NA,NA,12
2,"2",3.7535,NA,NA,NA,NA,12
2,"2",1.9256,NA,NA,NA,NA,12
2,"2",1.2171,NA,NA,NA,NA,12
2,"2",1.2731,NA,NA,NA,NA,12
2,"2",1.2061,NA,NA,NA,NA,12
1,"3",0.7988,NA,NA,NA,NA,12
1,"2",1.4036,NA,NA,NA,NA,12
2,"2",0.6193,NA,NA,NA,NA,12
1,"2",0.7102,NA,NA,NA,NA,12
1,"2",0.9155,NA,NA,NA,NA,12
2,"3",1.1346,NA,NA,NA,NA,12
1,"3",2.7644,NA,NA,NA,NA,12
1,"3",1.918,NA,NA,NA,NA,12
2,"3",1.6596,NA,NA,NA,NA,12
1,"2",0.8374,NA,NA,NA,NA,12
1,"2",0.6842,NA,NA,NA,NA,12
1,"1",1.2221,NA,NA,NA,NA,12
2,"1",1.083,NA,NA,NA,NA,12
1,"3",2.0025,NA,NA,NA,NA,12
1,"3",1.8592,NA,NA,NA,NA,12
2,"6",0.7611,NA,NA,NA,NA,12
1,"1",1.574,NA,NA,NA,NA,12
1,"2",1.0772,NA,NA,NA,NA,12
1,"4",1.8903,NA,NA,NA,NA,12
1,"1",1.2436,NA,NA,NA,NA,12
2,"4",1.602,NA,NA,NA,NA,12
1,"3",1.2914,NA,NA,NA,NA,12
2,"2",1.1157,NA,NA,NA,NA,12
1,"4",1.3017,NA,NA,NA,NA,12
1,"3",1.3106,NA,NA,NA,NA,12
2,"3",0.957,NA,NA,NA,NA,12
2,"1",1.1662,NA,NA,NA,NA,12
2,"4",2.1766,NA,NA,NA,NA,12
1,"2",3.0627,NA,NA,NA,NA,12
1,"1",1.1656,NA,NA,NA,NA,12
1,"3",1.2476,NA,NA,NA,NA,12
2,"4",2.4725,NA,NA,NA,NA,12
1,"1",1.1716,NA,NA,NA,NA,12
1,"2",1.1882,NA,NA,NA,NA,12
1,"4",1.564,NA,NA,NA,NA,12
2,"3",3.3519,NA,NA,NA,NA,12
2,"1",1.2308,NA,NA,NA,NA,12
2,"3",1.6458,NA,NA,NA,NA,12
2,"4",1.5767,NA,NA,NA,NA,12
1,"3",0.9182,NA,NA,NA,NA,12
1,"2",0.8227,NA,NA,NA,NA,12
2,"2",2.6865,NA,NA,NA,NA,12
1,"3",3.3728,NA,NA,NA,NA,12
1,"3",0.7033,NA,NA,NA,NA,12
1,"2",1.0826,NA,NA,NA,NA,12
2,"2",0.8978,NA,NA,NA,NA,12
2,"3",1.2416,NA,NA,NA,NA,12
2,"3",0.7036,NA,NA,NA,NA,12
2,"1",1.3003,NA,NA,NA,NA,12
2,"1",1.113,NA,NA,NA,NA,12
1,"1",1.0456,NA,NA,NA,NA,12
1,"2",1.0859,NA,NA,NA,NA,12
1,"3",1.0219,NA,NA,NA,NA,12
1,"2",1.002,NA,NA,NA,NA,12
2,"2",0.9405,NA,NA,NA,NA,12
2,"3",1.049,NA,NA,NA,NA,12
2,"3",0.9182,NA,NA,NA,NA,12
2,"6",2.4756,NA,NA,NA,NA,12
2,"3",1.2977,NA,NA,NA,NA,12
2,"2",0.8338,NA,NA,NA,NA,12
1,"2",0.8972,NA,NA,NA,NA,12
2,"1",0.8691,NA,NA,NA,NA,12
2,"1",0.6985,NA,NA,NA,NA,12
2,"2",1.0415,NA,NA,NA,NA,12
1,"2",0.9412,NA,NA,NA,NA,12
2,"2",1.1079,NA,NA,NA,NA,12
2,"1",0.7707,NA,NA,NA,NA,12
2,"1",0.8288,NA,NA,NA,NA,12
2,"2",0.8049,NA,NA,NA,NA,12
1,"5",1.7189,NA,NA,NA,NA,12
1,"2",0.7613,NA,NA,NA,NA,12
1,"2",0.6644,NA,NA,NA,NA,12
2,"6",0.7594,NA,NA,NA,NA,12
2,"3",0.9597,NA,NA,NA,NA,12
2,"2",0.8966,NA,NA,NA,NA,12
1,"3",0.7465,NA,NA,NA,NA,12
1,"3",0.9751,NA,NA,NA,NA,12
2,"3",1.7812,NA,NA,NA,NA,12
2,"6",0.9709,NA,NA,NA,NA,12
2,"3",0.695,NA,NA,NA,NA,12
1,"2",0.8206,NA,NA,NA,NA,12
2,"2",0.6441,NA,NA,NA,NA,12
2,"2",0.7298,NA,NA,NA,NA,12
1,"2",0.7222,NA,NA,NA,NA,12
2,"6",1.0227,NA,NA,NA,NA,12
1,"3",1.2511,NA,NA,NA,NA,12
2,"2",0.6409,NA,NA,NA,NA,12
2,"2",0.906,NA,NA,NA,NA,12
2,"2",1.3638,NA,NA,NA,NA,12
1,"1",0.7391,NA,NA,NA,NA,12
1,"1",0.637,NA,NA,NA,NA,12
2,"6",0.6616,NA,NA,NA,NA,12
2,"2",0.7733,NA,NA,NA,NA,12
2,"2",0.7046,NA,NA,NA,NA,12
1,"2",0.7922,NA,NA,NA,NA,12
1,"2",0.9655,NA,NA,NA,NA,12
1,"6",0.633,NA,NA,NA,NA,12
1,"2",1.0733,NA,NA,NA,NA,12
1,"3",2.6228,NA,NA,NA,NA,12
1,"2",1.6846,NA,NA,NA,NA,12
2,"1",1.0086,NA,NA,NA,NA,12
2,"1",1.0782,NA,NA,NA,NA,12
1,"1",0.9712,NA,NA,NA,NA,12
1,"3",2.677,NA,NA,NA,NA,12
1,"1",0.9778,NA,NA,NA,NA,12
2,"2",1.2503,NA,NA,NA,NA,12
2,"2",0.9972,NA,NA,NA,NA,12
2,"1",0.878,NA,NA,NA,NA,12
2,"2",1.2816,NA,NA,NA,NA,12
2,"1",0.7918,NA,NA,NA,NA,12
1,"3",1.913,NA,NA,NA,NA,12
1,"1",1.3834,NA,NA,NA,NA,12
1,"1",1.1165,NA,NA,NA,NA,12
2,"1",0.9034,NA,NA,NA,NA,12
2,"1",0.93,NA,NA,NA,NA,12
1,"1",0.7311,NA,NA,NA,NA,12
2,"1",0.8049,NA,NA,NA,NA,12
1,"1",0.9896,NA,NA,NA,NA,12
1,"1",1.2175,NA,NA,NA,NA,12
2,"1",1.2418,NA,NA,NA,NA,12
1,"1",1.1453,NA,NA,NA,NA,12
2,"1",1.1338,NA,NA,NA,NA,12
2,"1",1.906,NA,NA,NA,NA,12
2,"1",1.0605,NA,NA,NA,NA,12
1,"1",0.8052,NA,NA,NA,NA,12
2,"3",1.3064,NA,NA,NA,NA,12
2,"4",3.2395,NA,NA,NA,NA,12
1,"2",0.8285,NA,NA,NA,NA,12
1,"1",1.8816,NA,NA,NA,NA,12
2,"2",1.1765,NA,NA,NA,NA,12
1,"2",1.6302,NA,NA,NA,NA,12
2,"3",1.0876,NA,NA,NA,NA,12
2,"2",0.91,NA,NA,NA,NA,12
2,"2",0.9927,NA,NA,NA,NA,12
1,"2",0.721,NA,NA,NA,NA,12
1,"2",0.8897,NA,NA,NA,NA,12
1,"2",1.3735,NA,NA,NA,NA,12
2,"3",1.2419,NA,NA,NA,NA,12
2,"1",1.3593,NA,NA,NA,NA,12
2,"1",0.6515,NA,NA,NA,NA,12
2,"1",0.6775,NA,NA,NA,NA,12
2,"1",1.2953,NA,NA,NA,NA,12
1,"2",1.2013,NA,NA,NA,NA,12
2,"1",1.235,NA,NA,NA,NA,12
1,"4",0.8996,NA,NA,NA,NA,12
1,"4",1.6065,NA,NA,NA,NA,12
2,"3",1.1802,NA,NA,NA,NA,12
2,"4",1.5636,NA,NA,NA,NA,12
1,"1",1.4296,NA,NA,NA,NA,12
1,"3",1.2298,NA,NA,NA,NA,12
1,"2",1.0417,NA,NA,NA,NA,12
1,"1",1.4674,NA,NA,NA,NA,12
2,"1",1.0471,NA,NA,NA,NA,12
1,"4",1.5422,NA,NA,NA,NA,12
1,"2",1.0913,NA,NA,NA,NA,12
2,"3",0.9891,NA,NA,NA,NA,12
2,"2",1.0465,NA,NA,NA,NA,12
1,"1",1.0225,NA,NA,NA,NA,12
2,"1",1.4063,NA,NA,NA,NA,12
2,"2",1.0546,NA,NA,NA,NA,12
1,"2",1.3124,NA,NA,NA,NA,12
1,"2",1.9595,NA,NA,NA,NA,12
2,"1",1.1863,NA,NA,NA,NA,12
2,"1",1.8183,NA,NA,NA,NA,12
2,"1",1.2602,NA,NA,NA,NA,12
1,"1",0.9911,NA,NA,NA,NA,12
2,"1",0.9977,NA,NA,NA,NA,12
1,"1",0.897,NA,NA,NA,NA,12
1,"1",1.1109,NA,NA,NA,NA,12
2,"1",1.135,NA,NA,NA,NA,12
2,"1",1.1821,NA,NA,NA,NA,12
1,"1",1.1258,NA,NA,NA,NA,12
2,"1",1.3683,NA,NA,NA,NA,12
2,"1",1.2955,NA,NA,NA,NA,12
1,"1",1.5776,NA,NA,NA,NA,12
2,"1",2.5777,NA,NA,NA,NA,12
1,"1",1.0286,NA,NA,NA,NA,12
2,"1",1.0611,NA,NA,NA,NA,12
1,"1",1.7652,NA,NA,NA,NA,12
1,"1",1.0528,NA,NA,NA,NA,12
2,"3",1.1539,NA,NA,NA,NA,12
2,"2",1.0759,NA,NA,NA,NA,12
1,"2",1.0918,NA,NA,NA,NA,12
2,"1",1.1084,NA,NA,NA,NA,12
2,"1",1.0136,NA,NA,NA,NA,12
1,"3",1.0175,NA,NA,NA,NA,12
1,"1",1.0431,NA,NA,NA,NA,12
1,"1",1.5731,NA,NA,NA,NA,12
1,"1",1.589,NA,NA,NA,NA,12
1,"3",1.4002,NA,NA,NA,NA,12
2,"1",1.088,NA,NA,NA,NA,12
2,"1",1.0884,NA,NA,NA,NA,12
1,"4",1.4685,NA,NA,NA,NA,12
2,"2",1.3299,NA,NA,NA,NA,12
2,"2",1.1199,NA,NA,NA,NA,12
1,"1",1.6846,NA,NA,NA,NA,12
1,"2",1.4071,NA,NA,NA,NA,12
1,"3",2.1741,NA,NA,NA,NA,12
2,"1",1.2746,NA,NA,NA,NA,12
1,"1",1.2039,NA,NA,NA,NA,12
1,"6",0.8735,NA,NA,NA,NA,12
2,"2",1.2127,NA,NA,NA,NA,12
2,"3",1.0249,NA,NA,NA,NA,12
2,"1",1.5113,NA,NA,NA,NA,12
1,"2",1.274,NA,NA,NA,NA,12
1,"1",1.1887,NA,NA,NA,NA,12
1,"1",1.0823,NA,NA,NA,NA,12
1,"4",1.4524,NA,NA,NA,NA,12
2,"1",1.5368,NA,NA,NA,NA,12
1,"3",1.1423,NA,NA,NA,NA,12
1,"2",1.0292,NA,NA,NA,NA,12
2,"2",0.9454,NA,NA,NA,NA,12
2,"1",0.8057,NA,NA,NA,NA,12
2,"1",0.9484,NA,NA,NA,NA,12
2,"1",0.6732,NA,NA,NA,NA,12
1,"1",0.5265,NA,NA,NA,NA,12
1,"1",0.7923,NA,NA,NA,NA,12
2,"1",0.7123,NA,NA,NA,NA,12
1,"1",1.1645,NA,NA,NA,NA,12
1,"1",1.0836,NA,NA,NA,NA,12
2,"1",1.0883,NA,NA,NA,NA,12
2,"3",1.2623,NA,NA,NA,NA,12
1,"1",0.7333,NA,NA,NA,NA,12
1,"1",0.6978,NA,NA,NA,NA,12
1,"1",0.7189,NA,NA,NA,NA,12
2,"5",1.442,NA,NA,NA,NA,12
1,"1",0.5606,NA,NA,NA,NA,12
1,"1",0.8402,NA,NA,NA,NA,12
1,"1",1.0419,NA,NA,NA,NA,12
2,"2",1.1662,NA,NA,NA,NA,12
1,"1",0.8932,NA,NA,NA,NA,12
2,"2",0.9104,NA,NA,NA,NA,12
1,"1",0.7721,NA,NA,NA,NA,12
1,"1",0.7368,NA,NA,NA,NA,12
2,"6",0.671,NA,NA,NA,NA,12
2,"1",1.1062,NA,NA,NA,NA,12
2,"2",2.3359,NA,NA,NA,NA,12
2,"2",0.8295,NA,NA,NA,NA,12
2,"1",0.9229,NA,NA,NA,NA,13
1,"1",1.1217,NA,NA,NA,NA,13
1,"1",1.1116,NA,NA,NA,NA,13
1,"1",0.9561,NA,NA,NA,NA,13
1,"1",0.718,NA,NA,NA,NA,13
1,"1",0.6408,NA,NA,NA,NA,13
2,"1",0.8976,NA,NA,NA,NA,13
2,"1",0.5822,NA,NA,NA,NA,13
2,"1",0.688,NA,NA,NA,NA,13
1,"1",0.7183,NA,NA,NA,NA,13
1,"5",7.6039,NA,NA,NA,NA,13
1,"1",0.9889,NA,NA,NA,NA,13
1,"4",0.9002,NA,NA,NA,NA,13
2,"1",0.8602,NA,NA,NA,NA,13
2,"4",0.8052,NA,NA,NA,NA,13
2,"2",0.7156,NA,NA,NA,NA,13
1,"2",0.6267,NA,NA,NA,NA,13
1,"2",0.7332,NA,NA,NA,NA,13
1,"6",0.6607,NA,NA,NA,NA,13
2,"1",0.9246,NA,NA,NA,NA,13
2,"1",0.7844,NA,NA,NA,NA,13
2,"3",1.1565,NA,NA,NA,NA,13
2,"2",1.2428,NA,NA,NA,NA,13
1,"3",0.9775,NA,NA,NA,NA,13
2,"4",0.7719,NA,NA,NA,NA,13
2,"4",1.8599,NA,NA,NA,NA,13
2,"2",0.8279,NA,NA,NA,NA,13
2,"2",2.2238,NA,NA,NA,NA,13
1,"6",1.5686,NA,NA,NA,NA,13
1,"4",1.1522,NA,NA,NA,NA,13
2,"2",1.4809,NA,NA,NA,NA,13
2,"1",0.6217,NA,NA,NA,NA,13
2,"2",1.1927,NA,NA,NA,NA,13
2,"3",1.1613,NA,NA,NA,NA,13
2,"2",0.8782,NA,NA,NA,NA,13
2,"1",0.794,NA,NA,NA,NA,13
2,"2",0.8397,NA,NA,NA,NA,13
1,"2",0.7752,NA,NA,NA,NA,13
1,"2",2.433,NA,NA,NA,NA,13
1,"2",0.8347,NA,NA,NA,NA,13
1,"3",1.2452,NA,NA,NA,NA,13
1,"2",0.4551,NA,NA,NA,NA,13
2,"5",0.4114,NA,NA,NA,NA,13
2,"2",0.5229,NA,NA,NA,NA,13
1,"3",0.5119,NA,NA,NA,NA,13
2,"4",0.6514,NA,NA,NA,NA,13
2,"6",0.4289,NA,NA,NA,NA,13
1,"6",0.5875,NA,NA,NA,NA,13
2,"5",0.606,NA,NA,NA,NA,13
1,"2",0.5495,NA,NA,NA,NA,13
1,"1",0.973,NA,NA,NA,NA,13
2,"1",0.6505,NA,NA,NA,NA,13
2,"3",1.2776,NA,NA,NA,NA,13
1,"5",0.7384,NA,NA,NA,NA,13
2,"5",0.7256,NA,NA,NA,NA,13
2,"2",0.7788,NA,NA,NA,NA,13
2,"1",0.6284,NA,NA,NA,NA,13
2,"1",0.715,NA,NA,NA,NA,13
1,"1",0.6544,NA,NA,NA,NA,13
1,"2",0.5694,NA,NA,NA,NA,13
2,"1",0.6337,NA,NA,NA,NA,13
1,"1",0.8845,NA,NA,NA,NA,13
1,"2",0.7857,NA,NA,NA,NA,13
2,"5",0.7182,NA,NA,NA,NA,13
2,"2",0.8664,NA,NA,NA,NA,13
1,"5",0.715,NA,NA,NA,NA,13
2,"4",0.5083,NA,NA,NA,NA,13
1,"6",0.8473,NA,NA,NA,NA,13
1,"4",0.3794,NA,NA,NA,NA,13
1,"6",0.9265,NA,NA,NA,NA,13
1,"5",1.0954,NA,NA,NA,NA,13
1,"4",1.0348,NA,NA,NA,NA,13
1,"6",0.5577,NA,NA,NA,NA,13
1,"2",0.7268,NA,NA,NA,NA,13
2,"2",0.5095,NA,NA,NA,NA,13
2,"4",1.0105,NA,NA,NA,NA,13
2,"3",0.9545,NA,NA,NA,NA,13
2,"6",1.9333,NA,NA,NA,NA,13
2,"1",0.9565,NA,NA,NA,NA,13
1,"2",0.8084,NA,NA,NA,NA,13
2,"1",1.1213,NA,NA,NA,NA,13
1,"1",0.6052,NA,NA,NA,NA,13
1,"5",0.9067,NA,NA,NA,NA,13
2,"1",0.6771,NA,NA,NA,NA,13
2,"6",0.6222,NA,NA,NA,NA,13
2,"5",1.5652,NA,NA,NA,NA,13
1,"5",6.6422,NA,NA,NA,NA,13
1,"5",0.809,NA,NA,NA,NA,13
2,"5",0.6645,NA,NA,NA,NA,13
1,"1",1.1449,NA,NA,NA,NA,13
2,"1",1.2552,NA,NA,NA,NA,13
1,"1",1.9028,NA,NA,NA,NA,13
1,"4",4.4032,NA,NA,NA,NA,13
1,"5",5.8634,NA,NA,NA,NA,13
2,"5",0.7329,NA,NA,NA,NA,13
1,"2",1.0584,NA,NA,NA,NA,13
1,"1",0.6426,NA,NA,NA,NA,13
2,"6",1.5125,NA,NA,NA,NA,13
1,"4",1.0751,NA,NA,NA,NA,13
2,"3",0.6046,NA,NA,NA,NA,13
1,"5",1.1148,NA,NA,NA,NA,13
1,"1",1.5643,NA,NA,NA,NA,13
2,"1",1.1989,NA,NA,NA,NA,13
2,"1",0.8618,NA,NA,NA,NA,13
1,"4",1.1825,NA,NA,NA,NA,13
1,"2",1.0547,NA,NA,NA,NA,13
1,"4",0.7778,NA,NA,NA,NA,13
1,"6",0.8441,NA,NA,NA,NA,13
1,"4",0.9426,NA,NA,NA,NA,13
1,"6",0.6164,NA,NA,NA,NA,13
2,"1",0.8165,NA,NA,NA,NA,13
1,"2",0.8214,NA,NA,NA,NA,13
1,"5",1.148,NA,NA,NA,NA,13
2,"1",3.0964,NA,NA,NA,NA,13
1,"4",2.721,NA,NA,NA,NA,13
1,"6",4.1688,NA,NA,NA,NA,13
2,"5",4.1195,NA,NA,NA,NA,13
2,"5",2.6899,NA,NA,NA,NA,13
2,"5",0.7423,NA,NA,NA,NA,13
2,"5",5.9539,NA,NA,NA,NA,13
2,"1",1.2312,NA,NA,NA,NA,13
2,"1",0.6092,NA,NA,NA,NA,13
2,"4",0.6648,NA,NA,NA,NA,13
2,"2",1.0225,NA,NA,NA,NA,13
1,"2",0.9601,NA,NA,NA,NA,13
1,"2",0.5945,NA,NA,NA,NA,13
2,"2",1.1514,NA,NA,NA,NA,13
1,"2",0.8827,NA,NA,NA,NA,13
1,"2",0.8791,NA,NA,NA,NA,13
1,"6",0.8072,NA,NA,NA,NA,13
2,"1",1.2747,NA,NA,NA,NA,13
2,"6",3.0245,NA,NA,NA,NA,13
2,"4",1.7662,NA,NA,NA,NA,13
2,"4",0.9148,NA,NA,NA,NA,13
1,"5",0.7464,NA,NA,NA,NA,13
1,"5",3.2041,NA,NA,NA,NA,13
2,"1",1.2226,NA,NA,NA,NA,13
1,"5",4.7752,NA,NA,NA,NA,13
2,"1",1.0653,NA,NA,NA,NA,13
1,"3",0.7677,NA,NA,NA,NA,13
1,"1",0.6925,NA,NA,NA,NA,13
2,"1",0.551,NA,NA,NA,NA,13
2,"3",1.0078,NA,NA,NA,NA,13
2,"3",0.5202,NA,NA,NA,NA,13
2,"2",0.5671,NA,NA,NA,NA,13
2,"2",0.8466,NA,NA,NA,NA,13
2,"6",0.7226,NA,NA,NA,NA,13
1,"2",0.5924,NA,NA,NA,NA,13
2,"2",0.5079,NA,NA,NA,NA,13
2,"1",0.5582,NA,NA,NA,NA,13
2,"1",1.1217,NA,NA,NA,NA,13
2,"1",0.5336,NA,NA,NA,NA,13
1,"1",0.3339,NA,NA,NA,NA,13
2,"1",0.2452,NA,NA,NA,NA,13
1,"6",0.6808,NA,NA,NA,NA,13
1,"1",0.4218,NA,NA,NA,NA,13
1,"3",4.348,NA,NA,NA,NA,13
2,"1",2.6854,NA,NA,NA,NA,13
1,"1",0.6651,NA,NA,NA,NA,13
2,"2",1.1051,NA,NA,NA,NA,13
2,"2",0.6353,NA,NA,NA,NA,13
2,"1",1.0414,NA,NA,NA,NA,13
2,"5",0.6401,NA,NA,NA,NA,13
2,"2",0.575,NA,NA,NA,NA,13
1,"3",0.598,NA,NA,NA,NA,13
1,"5",0.3021,NA,NA,NA,NA,13
2,"2",0.6093,NA,NA,NA,NA,13
2,"2",0.594,NA,NA,NA,NA,13
2,"5",0.7421,NA,NA,NA,NA,13
2,"5",1.0562,NA,NA,NA,NA,13
2,"2",1.1994,NA,NA,NA,NA,13
2,"2",0.6257,NA,NA,NA,NA,13
2,"2",0.722,NA,NA,NA,NA,13
2,"2",1.02,NA,NA,NA,NA,13
1,"4",1.0705,NA,NA,NA,NA,13
2,"2",1.1334,NA,NA,NA,NA,13
1,"6",0.6652,NA,NA,NA,NA,13
2,"6",0.5134,NA,NA,NA,NA,13
2,"2",0.5091,NA,NA,NA,NA,13
2,"5",0.7411,NA,NA,NA,NA,13
2,"2",1.387,NA,NA,NA,NA,13
2,"1",1.2298,NA,NA,NA,NA,13
2,"4",0.9644,NA,NA,NA,NA,13
1,"2",1.4808,NA,NA,NA,NA,13
1,"6",0.9424,NA,NA,NA,NA,13
1,"5",0.6158,NA,NA,NA,NA,13
1,"6",0.4618,NA,NA,NA,NA,13
1,"6",0.6974,NA,NA,NA,NA,13
1,"2",0.8206,NA,NA,NA,NA,13
1,"4",1.2662,NA,NA,NA,NA,13
1,"2",1.2323,NA,NA,NA,NA,13
2,"3",1.1417,NA,NA,NA,NA,13
1,"3",0.9623,NA,NA,NA,NA,13
2,"2",1.0625,NA,NA,NA,NA,13
1,"2",0.8722,NA,NA,NA,NA,13
2,"6",0.6275,NA,NA,NA,NA,13
1,"6",0.5906,NA,NA,NA,NA,13
1,"2",0.701,NA,NA,NA,NA,13
1,"6",0.5515,NA,NA,NA,NA,13
1,"6",0.453,NA,NA,NA,NA,13
1,"2",1.7437,NA,NA,NA,NA,13
1,"1",0.6006,NA,NA,NA,NA,13
1,"5",1.2564,NA,NA,NA,NA,13
2,"6",0.572,NA,NA,NA,NA,13
2,"2",0.7529,NA,NA,NA,NA,13
2,"1",1.0367,NA,NA,NA,NA,13
1,"1",0.6745,NA,NA,NA,NA,13
1,"6",1.0272,NA,NA,NA,NA,13
2,"5",0.9111,NA,NA,NA,NA,13
1,"5",1.3802,NA,NA,NA,NA,13
1,"1",0.9929,NA,NA,NA,NA,13
1,"1",1.6374,NA,NA,NA,NA,13
1,"5",0.9407,NA,NA,NA,NA,13
2,"2",1.1351,NA,NA,NA,NA,13
1,"5",0.8454,NA,NA,NA,NA,13
1,"6",0.8909,NA,NA,NA,NA,13
2,"2",0.5721,NA,NA,NA,NA,13
2,"6",0.7066,NA,NA,NA,NA,13
1,"5",1.0324,NA,NA,NA,NA,13
1,"6",1.0795,NA,NA,NA,NA,13
1,"2",0.9432,NA,NA,NA,NA,13
2,"6",1.0566,NA,NA,NA,NA,13
1,"6",0.6992,NA,NA,NA,NA,13
1,"5",1.2388,NA,NA,NA,NA,13
1,"1",0.9782,NA,NA,NA,NA,13
2,"6",0.5651,NA,NA,NA,NA,13
2,"1",0.7442,NA,NA,NA,NA,13
2,"6",0.6696,NA,NA,NA,NA,13
2,"1",0.7111,NA,NA,NA,NA,13
2,"6",0.5534,NA,NA,NA,NA,13
2,"1",0.5592,NA,NA,NA,NA,13
2,"1",0.6258,NA,NA,NA,NA,13
1,"1",0.7023,NA,NA,NA,NA,13
1,"1",0.6754,NA,NA,NA,NA,13
2,"6",0.4843,NA,NA,NA,NA,13
1,"6",0.5136,NA,NA,NA,NA,13
1,"1",0.8238,NA,NA,NA,NA,13
1,"1",0.8668,NA,NA,NA,NA,13
2,"6",0.7077,NA,NA,NA,NA,13
1,"6",0.6501,NA,NA,NA,NA,13
1,"4",1.5375,NA,NA,NA,NA,13
2,"1",0.7152,NA,NA,NA,NA,13
2,"6",0.8457,NA,NA,NA,NA,13
1,"1",0.7907,NA,NA,NA,NA,13
2,"3",1.6369,NA,NA,NA,NA,13
1,"3",1.1074,NA,NA,NA,NA,13
1,"1",0.9074,NA,NA,NA,NA,13
2,"4",1.3372,NA,NA,NA,NA,13
1,"1",0.7649,NA,NA,NA,NA,13
2,"6",0.4673,NA,NA,NA,NA,13
1,"5",1.4348,NA,NA,NA,NA,13
1,"1",0.873,NA,NA,NA,NA,13
1,"6",0.6046,NA,NA,NA,NA,13
2,"2",1.1518,NA,NA,NA,NA,13
2,"6",0.435,NA,NA,NA,NA,13
1,"1",0.7064,NA,NA,NA,NA,13
1,"6",0.695,NA,NA,NA,NA,13
1,"6",0.6507,NA,NA,NA,NA,13
2,"6",0.6593,NA,NA,NA,NA,13
1,"6",0.5138,NA,NA,NA,NA,13
1,"6",0.5801,NA,NA,NA,NA,13
2,"5",0.9476,NA,NA,NA,NA,13
2,"1",0.9948,NA,NA,NA,NA,13
1,"3",1.2299,NA,NA,NA,NA,13
2,"2",1.2946,NA,NA,NA,NA,13
1,"6",0.5156,NA,NA,NA,NA,13
2,"6",1.1081,NA,NA,NA,NA,13
1,"6",0.7759,NA,NA,NA,NA,13
2,"1",0.8313,NA,NA,NA,NA,13
1,"6",0.54,NA,NA,NA,NA,13
1,"1",1.2625,NA,NA,NA,NA,13
2,"6",0.5254,NA,NA,NA,NA,13
