"","word","type","condition","recog_rating","recog_RT","target_angle","response_angle","response_error","response_RT","participant"
"12508","WAY"," FOIL"," LOW",1,0.7336," NA"," NA"," NA"," NA","p11"
"12509","HERD"," STIM"," HIGH",6,0.7237," -1.6187"," 0.6341"," -2.2528"," 0.5838","p11"
"12510","STUPID"," STIM"," LOW",6,0.6475," 1.4834"," 1.2459"," 0.2375"," 0.4003","p11"
"12511","VANE"," STIM"," LOW",6,0.517," -3.1357"," -0.8480"," -2.2876"," 0.5504","p11"
"12512","ANT"," FOIL"," HIGH",1,1.5399," NA"," NA"," NA"," NA","p11"
"12513","BOW"," STIM"," HIGH",6,0.6868," -0.3376"," 0.1856"," -0.5232"," 0.4170","p11"
"12514","CANDLE"," FOIL"," HIGH",1,0.9609," NA"," NA"," NA"," NA","p11"
"12515","REST"," STIM"," LOW",6,0.6533," 2.2147"," 2.5074"," -0.2927"," 0.7005","p11"
"12516","FANG"," STIM"," HIGH",6,0.792," 1.3875"," -2.0996"," -2.7960"," 0.6505","p11"
"12517","CLOSE"," FOIL"," LOW",2,1.0815," NA"," NA"," NA"," NA","p11"
"12518","INDIAN"," STIM"," HIGH",6,0.567," 2.0272"," 2.2153"," -0.1882"," 0.5504","p11"
"12519","OAK"," STIM"," HIGH",6,0.6993," 0.6983"," -2.5321"," -3.0527"," 0.6505","p11"
"12520","MOOSE"," FOIL"," HIGH",5,1.9104," NA"," NA"," NA"," NA","p11"
"12521","TOY"," FOIL"," HIGH",1,1.452," NA"," NA"," NA"," NA","p11"
"12522","LIVE"," STIM"," LOW",6,0.7232," -0.2226"," -2.3380"," 2.1154"," 0.6505","p11"
"12523","NEEDLE"," FOIL"," HIGH",1,0.9181," NA"," NA"," NA"," NA","p11"
"12524","ARBOR"," STIM"," LOW",6,0.6044," -1.0339"," -2.9072"," 1.8733"," 0.3669","p11"
"12525","METHOD"," FOIL"," LOW",1,0.8809," NA"," NA"," NA"," NA","p11"
"12526","KING"," FOIL"," HIGH",2,1.1696," NA"," NA"," NA"," NA","p11"
"12527","WHOLE"," FOIL"," LOW",3,2.0718," NA"," NA"," NA"," NA","p11"
"12528","GUN"," STIM"," HIGH",6,0.7," -0.6381"," -0.8520"," 0.2139"," 0.3836","p11"
"12529","BITTER"," STIM"," LOW",6,0.608," -1.2670"," 0.5908"," -1.8578"," 0.7339","p11"
"12530","PAEAN"," FOIL"," LOW",2,1.5004," NA"," NA"," NA"," NA","p11"
"12531","GIST"," STIM"," LOW",6,1.0999," 1.1125"," -0.8505"," 1.9630"," 0.7339","p11"
"12532","CABIN"," FOIL"," HIGH",1,0.6745," NA"," NA"," NA"," NA","p11"
"12533","BLOUSE"," STIM"," HIGH",6,0.5881," 0.8911"," 2.4814"," -1.5903"," 0.3669","p11"
"12534","WITHER"," STIM"," LOW",6,0.6622," 0.2695"," -2.1751"," 2.4446"," 0.4170","p11"
"12535","ACHE"," FOIL"," LOW",1,0.8436," NA"," NA"," NA"," NA","p11"
"12536","VULGAR"," STIM"," LOW",6,0.7709," -0.5496"," -0.1095"," -0.4401"," 0.3336","p11"
"12537","SERIAL"," FOIL"," LOW",2,1.2119," NA"," NA"," NA"," NA","p11"
"12538","PLACE"," STIM"," LOW",5,1.9225," -2.3297"," 2.2274"," 1.7261"," 0.5671","p11"
"12539","SHONE"," STIM"," LOW",5,1.3568," 1.8753"," 0.3975"," 1.4778"," 1.5178","p11"
"12540","GUESS"," FOIL"," LOW",2,1.6086," NA"," NA"," NA"," NA","p11"
"12541","MINK"," STIM"," HIGH",6,1.2105," 2.0660"," -0.3787"," 2.4447"," 0.4170","p11"
"12542","TAIL"," STIM"," HIGH",6,1.1601," -2.3968"," 1.1459"," 2.7406"," 0.5838","p11"
"12543","REBUS"," STIM"," LOW",6,0.7464," -2.9201"," -2.5334"," -0.3867"," 0.4170","p11"
"12544","VICE"," STIM"," LOW",6,0.6426," -0.2762"," 0.5994"," -0.8756"," 0.4837","p11"
"12545","TURTLE"," STIM"," HIGH",6,0.9721," 2.2672"," -2.1130"," -1.9030"," 0.6171","p11"
"12546","MOUSER"," FOIL"," LOW",2,1.7159," NA"," NA"," NA"," NA","p11"
"12547","GLORY"," FOIL"," LOW",1,0.9212," NA"," NA"," NA"," NA","p11"
"12548","HALL"," STIM"," HIGH",6,0.76," 0.4271"," 2.8396"," -2.4125"," 0.4003","p11"
"12549","CEREAL"," STIM"," HIGH",6,0.5719," -1.9361"," -1.0232"," -0.9129"," 0.6839","p11"
"12550","PET"," FOIL"," HIGH",1,1.2689," NA"," NA"," NA"," NA","p11"
"12551","VEST"," FOIL"," HIGH",6,0.6035," NA"," NA"," NA"," NA","p11"
"12552","MOTION"," FOIL"," LOW",2,1.0458," NA"," NA"," NA"," NA","p11"
"12553","CAMP"," FOIL"," HIGH",1,0.9394," NA"," NA"," NA"," NA","p11"
"12554","WHALE"," STIM"," HIGH",6,0.8261," 2.9198"," 0.6771"," 2.2427"," 0.4337","p11"
"12555","FROST"," FOIL"," HIGH",2,1.3067," NA"," NA"," NA"," NA","p11"
"12556","OMEN"," FOIL"," LOW",1,0.802," NA"," NA"," NA"," NA","p11"
"12557","CLINCH"," STIM"," LOW",6,0.7816," 1.0179"," 0.5483"," 0.4696"," 0.4503","p11"
"12558","MARVEL"," FOIL"," LOW",2,1.2369," NA"," NA"," NA"," NA","p11"
"12559","KEY"," STIM"," HIGH",6,0.7151," 2.4248"," 2.0596"," 0.3653"," 0.5504","p11"
"12560","BIT"," FOIL"," LOW",1,0.7999," NA"," NA"," NA"," NA","p11"
"12561","MIMIC"," STIM"," LOW",6,1.3425," -0.2528"," -0.7454"," 0.4926"," 0.4837","p11"
"12562","KNEE"," FOIL"," HIGH",1,0.8837," NA"," NA"," NA"," NA","p11"
"12563","BRICK"," STIM"," HIGH",6,0.9049," -1.0062"," -1.7223"," 0.7161"," 0.5004","p11"
"12564","PEACE"," STIM"," LOW",6,0.6004," -1.8740"," 1.0089"," -2.8829"," 0.5838","p11"
"12565","PRIEST"," STIM"," HIGH",6,0.6088," -2.5611"," 1.1546"," 2.5675"," 0.3836","p11"
"12566","SINGER"," FOIL"," HIGH",1,0.9518," NA"," NA"," NA"," NA","p11"
"12567","SHIELD"," FOIL"," HIGH",1,0.788," NA"," NA"," NA"," NA","p11"
"12568","WHICH"," FOIL"," LOW",2,0.989," NA"," NA"," NA"," NA","p11"
"12569","SANDAL"," STIM"," HIGH",6,0.6049," 2.6637"," 0.6507"," 2.0131"," 0.5337","p11"
"12570","CELLAR"," STIM"," HIGH",6,0.6393," 2.6137"," -2.0553"," -1.6142"," 0.5004","p11"
"12571","EARN"," FOIL"," LOW",2,1.1096," NA"," NA"," NA"," NA","p11"
"12572","JET"," FOIL"," HIGH",1,0.7461," NA"," NA"," NA"," NA","p11"
"12573","ZOO"," STIM"," HIGH",6,0.6343," 2.1253"," 2.1922"," -0.0669"," 0.5004","p11"
"12574","PSALM"," STIM"," LOW",6,0.7216," -0.7008"," -0.3576"," -0.3432"," 0.7506","p11"
"12575","BRAIN"," STIM"," HIGH",1,0.9088," 2.0919"," 2.2174"," -0.1255"," 0.5838","p11"
"12576","PIOUS"," FOIL"," LOW",2,0.7837," NA"," NA"," NA"," NA","p11"
"12577","GYM"," FOIL"," HIGH",1,1.5287," NA"," NA"," NA"," NA","p11"
"12578","DERAY"," STIM"," LOW",6,0.6263," 0.6534"," 0.6425"," 0.0109"," 0.3503","p11"
"12579","ARE"," FOIL"," LOW",1,1.6642," NA"," NA"," NA"," NA","p11"
"12580","SWAGE"," FOIL"," LOW",2,0.8728," NA"," NA"," NA"," NA","p11"
"12581","QUILT"," FOIL"," HIGH",1,1.437," NA"," NA"," NA"," NA","p11"
"12582","MARKET"," STIM"," HIGH",6,0.6111," -2.7197"," 1.2357"," 2.3278"," 0.4503","p11"
"12583","CHERRY"," STIM"," HIGH",6,0.6311," -0.3136"," 2.4991"," -2.8127"," 0.3503","p11"
"12584","OVER"," STIM"," LOW",6,0.631," 1.8875"," -2.4856"," -1.9101"," 0.2835","p11"
"12585","PLANT"," STIM"," HIGH",6,0.6863," -0.5917"," 0.6220"," -1.2137"," 0.4670","p11"
"12586","WHIP"," FOIL"," HIGH",2,1.9009," NA"," NA"," NA"," NA","p11"
"12587","LAMB"," FOIL"," HIGH",1,1.3209," NA"," NA"," NA"," NA","p11"
"12588","SLAG"," STIM"," LOW",6,0.6168," 1.6814"," 2.5788"," -0.8974"," 0.2835","p11"
"12589","BEAT"," FOIL"," LOW",1,0.6411," NA"," NA"," NA"," NA","p11"
"12590","SIGH"," STIM"," LOW",6,0.6806," 1.4022"," -1.4654"," 2.8677"," 0.2335","p11"
"12591","LESS"," STIM"," LOW",6,1.3582," 1.0136"," 1.1978"," -0.1843"," 0.3336","p11"
"12592","KEG"," FOIL"," HIGH",1,0.7516," NA"," NA"," NA"," NA","p11"
"12593","SINK"," FOIL"," HIGH",2,1.0892," NA"," NA"," NA"," NA","p11"
"12594","NAPKIN"," STIM"," HIGH",6,0.7737," 0.5025"," 2.4521"," -1.9496"," 0.4003","p11"
"12595","DEBT"," STIM"," LOW",6,0.5403," -0.1488"," -0.4182"," 0.2694"," 0.3503","p11"
"12596","DAISY"," FOIL"," HIGH",2,1.61," NA"," NA"," NA"," NA","p11"
"12597","ERROR"," STIM"," LOW",6,2.6051," 0.6918"," -0.4096"," 1.1014"," 0.4837","p11"
"12598","GENIUS"," FOIL"," LOW",4,2.6057," NA"," NA"," NA"," NA","p11"
"12599","LONE"," FOIL"," LOW",2,1.6285," NA"," NA"," NA"," NA","p11"
"12600","SNAP"," FOIL"," LOW",2,1.2433," NA"," NA"," NA"," NA","p11"
"12601","PAPER"," FOIL"," HIGH",1,2.7252," NA"," NA"," NA"," NA","p11"
"12602","UNIQUE"," STIM"," LOW",6,0.7494," 0.1407"," -0.4076"," 0.5483"," 0.6171","p11"
"12603","GUESS"," STIM"," LOW",6,0.5564," -0.1490"," 2.7244"," -2.8734"," 0.4337","p11"
"12604","AYE"," STIM"," LOW",6,0.5641," 1.3787"," 1.2670"," 0.1117"," 0.5671","p11"
"12605","HOOD"," STIM"," HIGH",6,0.6678," -0.9633"," -0.3076"," -0.6557"," 0.5004","p11"
"12606","MILK"," FOIL"," HIGH",1,0.8427," NA"," NA"," NA"," NA","p11"
"12607","PHRASE"," STIM"," LOW",6,0.5768," -0.0492"," 0.5839"," -0.6331"," 0.3669","p11"
"12608","HASTY"," STIM"," LOW",6,0.5785," -2.8150"," 2.3927"," 1.0755"," 0.3836","p11"
"12609","PENCIL"," FOIL"," HIGH",1,1.4817," NA"," NA"," NA"," NA","p11"
"12610","BRIBE"," STIM"," LOW",6,0.6645," -2.2339"," -0.8361"," -1.3978"," 0.4170","p11"
"12611","PAINT"," STIM"," HIGH",5,2.0437," 0.8756"," 0.7709"," 0.1047"," 0.7839","p11"
"12612","LISP"," FOIL"," LOW",2,1.7366," NA"," NA"," NA"," NA","p11"
"12613","STAND"," FOIL"," LOW",1,0.841," NA"," NA"," NA"," NA","p11"
"12614","REACH"," STIM"," LOW",6,0.9329," 1.4544"," -2.1502"," -2.6786"," 0.9340","p11"
"12615","COIN"," STIM"," HIGH",5,1.5075," -1.2217"," -0.2763"," -0.9455"," 0.4170","p11"
"12616","SEEN"," FOIL"," LOW",2,1.294," NA"," NA"," NA"," NA","p11"
"12617","VOLUME"," FOIL"," LOW",1,0.8159," NA"," NA"," NA"," NA","p11"
"12618","GUN"," FOIL"," HIGH",1,0.8835," NA"," NA"," NA"," NA","p11"
"12619","FACTOR"," FOIL"," LOW",1,0.8121," NA"," NA"," NA"," NA","p11"
"12620","SIEGE"," FOIL"," LOW",1,1.0174," NA"," NA"," NA"," NA","p11"
"12621","WALNUT"," STIM"," HIGH",6,1.757," -0.0326"," 2.4494"," -2.4821"," 0.4337","p11"
"12622","REAPER"," FOIL"," LOW",1,0.7656," NA"," NA"," NA"," NA","p11"
"12623","TREATY"," FOIL"," LOW",2,1.5021," NA"," NA"," NA"," NA","p11"
"12624","OAK"," STIM"," HIGH",6,0.7694," -1.3475"," -1.2982"," -0.0493"," 0.6672","p11"
"12625","CULT"," STIM"," LOW",6,0.5534," 2.6853"," -0.5753"," -3.0226"," 0.5004","p11"
"12626","BARREL"," STIM"," HIGH",6,0.5994," 0.4127"," 0.0569"," 0.3558"," 0.5171","p11"
"12627","TEMPLE"," FOIL"," HIGH",1,1.1749," NA"," NA"," NA"," NA","p11"
"12628","MIND"," FOIL"," LOW",2,0.8757," NA"," NA"," NA"," NA","p11"
"12629","KNOW"," STIM"," LOW",6,0.5971," 0.6692"," 1.1960"," -0.5267"," 0.5337","p11"
"12630","ENOUGH"," FOIL"," LOW",1,1.0277," NA"," NA"," NA"," NA","p11"
"12631","CHISEL"," FOIL"," HIGH",1,0.9525," NA"," NA"," NA"," NA","p11"
"12632","COKE"," FOIL"," HIGH",1,0.8699," NA"," NA"," NA"," NA","p11"
"12633","RADIO"," FOIL"," HIGH",1,0.9609," NA"," NA"," NA"," NA","p11"
"12634","OPEN"," FOIL"," LOW",2,0.9791," NA"," NA"," NA"," NA","p11"
"12635","HAS"," STIM"," LOW",1,1.0561," -1.6641"," 3.0399"," 1.5792"," 0.4503","p11"
"12636","FILL"," STIM"," LOW",6,0.8649," 0.5131"," 0.4985"," 0.0146"," 0.8173","p11"
"12637","THEN"," STIM"," LOW",6,0.8903," -0.5069"," -0.4136"," -0.0934"," 0.5171","p11"
"12638","BEARD"," STIM"," HIGH",6,0.5751," 0.2269"," 0.1750"," 0.0519"," 0.6005","p11"
"12639","EAGLE"," STIM"," HIGH",6,1.0725," -1.9706"," -2.0206"," 0.0499"," 1.5679","p11"
"12640","BEAU"," FOIL"," LOW",2,1.1758," NA"," NA"," NA"," NA","p11"
"12641","FACE"," FOIL"," HIGH",2,2.5405," NA"," NA"," NA"," NA","p11"
"12642","TOY"," STIM"," HIGH",6,0.6706," 2.0106"," 2.0672"," -0.0566"," 0.6338","p11"
"12643","FOAM"," STIM"," HIGH",6,0.6095," -2.5977"," -1.9436"," -0.6541"," 0.5171","p11"
"12644","ROBIN"," FOIL"," HIGH",2,1.181," NA"," NA"," NA"," NA","p11"
"12645","FINE"," STIM"," LOW",2,1.6594," -1.8265"," 2.2000"," 2.2567"," 0.3836","p11"
"12646","RESCUE"," FOIL"," LOW",2,0.7383," NA"," NA"," NA"," NA","p11"
"12647","RAISE"," FOIL"," LOW",2,1.1247," NA"," NA"," NA"," NA","p11"
"12648","MALLET"," FOIL"," HIGH",1,0.8136," NA"," NA"," NA"," NA","p11"
"12649","ROTE"," STIM"," LOW",6,0.7236," -1.7067"," -2.0367"," 0.3300"," 0.5671","p11"
"12650","ROOF"," STIM"," HIGH",6,0.5272," -0.1611"," -0.1569"," -0.0042"," 1.3010","p11"
"12651","ENGINE"," FOIL"," HIGH",2,2.115," NA"," NA"," NA"," NA","p11"
"12652","TIMBER"," STIM"," HIGH",6,0.5651," 1.5935"," 1.5499"," 0.0437"," 0.7172","p11"
"12653","GOD"," STIM"," LOW",6,0.673," -0.2177"," -0.0523"," -0.1654"," 0.4837","p11"
"12654","WEED"," FOIL"," HIGH",1,1.0021," NA"," NA"," NA"," NA","p11"
"12655","FLESH"," STIM"," HIGH",6,0.7879," -2.2356"," 0.0414"," -2.2770"," 0.4837","p11"
"12656","ALIEN"," FOIL"," LOW",2,0.8358," NA"," NA"," NA"," NA","p11"
"12657","RATTLE"," STIM"," HIGH",1,0.6621," -2.0912"," -2.2049"," 0.1138"," 0.5671","p11"
"12658","WALL"," FOIL"," HIGH",1,0.9679," NA"," NA"," NA"," NA","p11"
"12659","BIRD"," STIM"," HIGH",6,0.9696," 1.5767"," 1.5244"," 0.0523"," 2.1016","p11"
"12660","GOT"," FOIL"," LOW",2,1.5866," NA"," NA"," NA"," NA","p11"
"12661","EFFORT"," STIM"," LOW",6,1.288," 0.5157"," 0.1033"," 0.4125"," 0.4503","p11"
"12662","MOTHER"," FOIL"," HIGH",1,1.3905," NA"," NA"," NA"," NA","p11"
"12663","FISH"," FOIL"," HIGH",1,0.9816," NA"," NA"," NA"," NA","p11"
"12664","FIDDLE"," FOIL"," HIGH",1,0.8752," NA"," NA"," NA"," NA","p11"
"12665","HOPE"," STIM"," LOW",6,1.522," -1.9632"," -1.9121"," -0.0511"," 0.6171","p11"
"12666","JET"," FOIL"," HIGH",1,0.8189," NA"," NA"," NA"," NA","p11"
"12667","DAD"," FOIL"," HIGH",1,0.8772," NA"," NA"," NA"," NA","p11"
"12668","TWIG"," STIM"," HIGH",6,0.579," -2.4791"," 1.7791"," 2.0250"," 0.5671","p11"
"12669","CHAIR"," STIM"," HIGH",6,1.1219," -0.9276"," -0.7041"," -0.2235"," 0.5171","p11"
"12670","FREE"," STIM"," LOW",6,0.6293," 1.3207"," -3.0108"," -1.9518"," 0.4837","p11"
"12671","YARD"," FOIL"," HIGH",2,1.5787," NA"," NA"," NA"," NA","p11"
"12672","ELM"," FOIL"," HIGH",1,1.3487," NA"," NA"," NA"," NA","p11"
"12673","OMEN"," STIM"," LOW",6,0.7048," -1.2750"," -1.1903"," -0.0847"," 0.6338","p11"
"12674","TRY"," STIM"," LOW",6,0.8811," -0.0928"," 0.2160"," -0.3087"," 0.4337","p11"
"12675","TOLD"," STIM"," LOW",6,0.5928," 2.1864"," 0.9634"," 1.2231"," 0.4003","p11"
"12676","FORTH"," STIM"," LOW",6,0.7754," -3.0822"," -0.1780"," -2.9042"," 0.4337","p11"
"12677","CHEST"," FOIL"," HIGH",2,1.3135," NA"," NA"," NA"," NA","p11"
"12678","CITY"," FOIL"," HIGH",1,1.2364," NA"," NA"," NA"," NA","p11"
"12679","ARROW"," STIM"," HIGH",6,1.7388," 2.1660"," 2.1218"," 0.0442"," 0.6338","p11"
"12680","RELIEF"," FOIL"," LOW",1,1.2576," NA"," NA"," NA"," NA","p11"
"12681","CLAY"," STIM"," HIGH",6,1.3229," -2.4199"," 2.8003"," 1.0630"," 1.7847","p11"
"12682","JAIL"," STIM"," HIGH",6,0.6345," 2.5419"," 2.2071"," 0.3348"," 0.6005","p11"
"12683","PERISH"," FOIL"," LOW",2,1.2022," NA"," NA"," NA"," NA","p11"
"12684","WITAN"," STIM"," LOW",6,1.168," -0.8497"," 1.2132"," -2.0629"," 0.6171","p11"
"12685","HEEL"," STIM"," HIGH",6,0.8278," -2.9477"," -0.2064"," -2.7412"," 0.4503","p11"
"12686","VARY"," FOIL"," LOW",1,0.7203," NA"," NA"," NA"," NA","p11"
"12687","JAR"," STIM"," HIGH",6,0.5729," 0.3382"," 0.8140"," -0.4757"," 0.8006","p11"
"12688","UMPIRE"," FOIL"," HIGH",1,0.8747," NA"," NA"," NA"," NA","p11"
"12689","LADY"," FOIL"," HIGH",1,0.9557," NA"," NA"," NA"," NA","p11"
"12690","PET"," STIM"," HIGH",6,0.585," -2.2731"," -2.0835"," -0.1897"," 0.9674","p11"
"12691","IN"," FOIL"," LOW",1,0.9421," NA"," NA"," NA"," NA","p11"
"12692","SNEEZE"," STIM"," HIGH",6,0.5966," -0.5288"," -0.2840"," -0.2448"," 0.5171","p11"
"12693","WITHER"," STIM"," LOW",6,0.6308," 0.7502"," 0.1561"," 0.5941"," 1.0675","p11"
"12694","SPONGE"," FOIL"," HIGH",1,0.6706," NA"," NA"," NA"," NA","p11"
"12695","COAT"," STIM"," HIGH",6,0.8511," 2.7493"," 2.9815"," -0.2322"," 0.5337","p11"
"12696","HUMBLE"," FOIL"," LOW",1,1.0406," NA"," NA"," NA"," NA","p11"
"12697","COAST"," STIM"," HIGH",6,0.8953," 1.8631"," 0.8593"," 1.0038"," 0.7172","p11"
"12698","DOLLAR"," FOIL"," HIGH",1,0.7635," NA"," NA"," NA"," NA","p11"
"12699","GADID"," FOIL"," LOW",1,0.8102," NA"," NA"," NA"," NA","p11"
"12700","MUCIN"," FOIL"," LOW",1,0.8362," NA"," NA"," NA"," NA","p11"
"12701","BOARD"," STIM"," HIGH",6,1.5862," -2.4134"," -2.6896"," 0.2762"," 0.6338","p11"
"12702","GUILT"," STIM"," LOW",6,0.625," 2.4660"," 2.1028"," 0.3633"," 0.4337","p11"
"12703","REAR"," STIM"," LOW",6,0.7896," 0.1648"," -0.1349"," 0.2997"," 0.4337","p11"
"12704","DAGGER"," STIM"," HIGH",6,0.8948," 1.7887"," 1.0637"," 0.7250"," 0.5838","p11"
"12705","HOW"," FOIL"," LOW",1,0.6987," NA"," NA"," NA"," NA","p11"
"12706","KNOB"," STIM"," HIGH",6,0.7906," 0.9333"," 1.3171"," -0.3838"," 0.6672","p11"
"12707","BELL"," FOIL"," HIGH",2,1.4331," NA"," NA"," NA"," NA","p11"
"12708","PURSE"," FOIL"," HIGH",1,1.1911," NA"," NA"," NA"," NA","p11"
"12709","EMPTY"," FOIL"," LOW",1,0.7029," NA"," NA"," NA"," NA","p11"
"12710","HUT"," STIM"," HIGH",6,0.6201," -1.6657"," -1.5400"," -0.1257"," 0.5337","p11"
"12711","FUDGE"," STIM"," HIGH",6,0.5632," 2.2670"," 2.0437"," 0.2233"," 0.6005","p11"
"12712","RAZE"," STIM"," LOW",6,0.6832," -0.4053"," -0.1118"," -0.2935"," 0.4170","p11"
"12713","GOOD"," STIM"," LOW",6,0.6011," 2.3943"," -0.1135"," 2.5078"," 0.6338","p11"
"12714","PEEL"," FOIL"," LOW",2,1.3184," NA"," NA"," NA"," NA","p11"
"12715","FANG"," FOIL"," HIGH",1,0.8493," NA"," NA"," NA"," NA","p11"
"12716","LOAN"," STIM"," LOW",6,0.6822," -1.8443"," -2.0181"," 0.1738"," 0.7172","p11"
"12717","BET"," FOIL"," LOW",2,1.0389," NA"," NA"," NA"," NA","p11"
"12718","MOTION"," FOIL"," LOW",1,0.807," NA"," NA"," NA"," NA","p11"
"12719","FINITE"," FOIL"," LOW",1,0.9," NA"," NA"," NA"," NA","p11"
"12720","TRAY"," FOIL"," HIGH",2,1.6463," NA"," NA"," NA"," NA","p11"
"12721","CEMENT"," FOIL"," HIGH",1,1.4179," NA"," NA"," NA"," NA","p11"
"12722","CATTLE"," STIM"," HIGH",6,0.5943," -0.3438"," 1.2426"," -1.5864"," 0.8006","p11"
"12723","SEA"," STIM"," HIGH",6,0.6666," -0.4648"," -0.8847"," 0.4199"," 0.8340","p11"
"12724","SHEET"," STIM"," HIGH",6,1.1698," 0.8134"," 1.0138"," -0.2004"," 0.7172","p11"
"12725","FAZE"," STIM"," LOW",6,1.6359," 1.7389"," -2.9341"," -1.6102"," 0.7005","p11"
"12726","JEWEL"," STIM"," HIGH",6,0.5657," 1.2607"," 1.3982"," -0.1375"," 0.7172","p11"
"12727","VALLEY"," FOIL"," HIGH",1,0.874," NA"," NA"," NA"," NA","p11"
"12728","FLOW"," FOIL"," LOW",1,0.6704," NA"," NA"," NA"," NA","p11"
"12729","STAR"," FOIL"," HIGH",1,0.5715," NA"," NA"," NA"," NA","p11"
"12730","IDIOM"," FOIL"," LOW",1,0.5638," NA"," NA"," NA"," NA","p11"
"12731","PRIEST"," STIM"," HIGH",6,0.6264," -1.0749"," -0.4258"," -0.6491"," 0.4337","p11"
"12732","DISC"," STIM"," HIGH",6,0.6162," -2.0819"," -1.9668"," -0.1151"," 0.8840","p11"
"12733","CORD"," STIM"," HIGH",6,0.5642," 2.0319"," -0.1043"," 2.1362"," 0.4003","p11"
"12734","FLAME"," STIM"," HIGH",6,0.5531," 2.5818"," -2.5177"," -1.1836"," 0.6171","p11"
"12735","ARRAY"," FOIL"," LOW",1,0.788," NA"," NA"," NA"," NA","p11"
"12736","TOE"," FOIL"," HIGH",1,0.7466," NA"," NA"," NA"," NA","p11"
"12737","PLANT"," FOIL"," HIGH",1,0.7436," NA"," NA"," NA"," NA","p11"
"12738","VAN"," FOIL"," HIGH",1,0.7303," NA"," NA"," NA"," NA","p11"
"12739","ROLE"," FOIL"," LOW",2,0.8998," NA"," NA"," NA"," NA","p11"
"12740","CHALK"," STIM"," HIGH",2,1.265," -2.9995"," 0.3805"," 2.9032"," 0.5004","p11"
"12741","BEACH"," FOIL"," HIGH",2,2.655," NA"," NA"," NA"," NA","p11"
"12742","EVEN"," FOIL"," LOW",1,1.2569," NA"," NA"," NA"," NA","p11"
"12743","LENS"," STIM"," HIGH",6,0.6004," -1.3299"," -1.9532"," 0.6234"," 0.6005","p11"
"12744","SKIN"," FOIL"," HIGH",1,0.9595," NA"," NA"," NA"," NA","p11"
"12745","FAIR"," STIM"," LOW",6,0.6804," 1.3993"," -0.1945"," 1.5938"," 0.6171","p11"
"12746","PIANO"," STIM"," HIGH",6,0.6045," -0.8739"," -0.9669"," 0.0930"," 0.5337","p11"
"12747","BUTTON"," STIM"," HIGH",6,0.6473," 0.2159"," 0.1078"," 0.1081"," 0.4170","p11"
"12748","CHOIR"," STIM"," HIGH",6,0.6284," -3.0509"," 3.0901"," 0.1422"," 0.5337","p11"
"12749","STOOL"," STIM"," HIGH",6,0.5836," 1.1145"," 1.1951"," -0.0806"," 0.8506","p11"
"12750","OWL"," FOIL"," HIGH",6,0.7131," NA"," NA"," NA"," NA","p11"
"12751","HAM"," FOIL"," HIGH",1,0.845," NA"," NA"," NA"," NA","p11"
"12752","BAD"," FOIL"," LOW",1,0.6548," NA"," NA"," NA"," NA","p11"
"12753","ROPE"," FOIL"," HIGH",1,0.8067," NA"," NA"," NA"," NA","p11"
"12754","THING"," FOIL"," LOW",1,0.8835," NA"," NA"," NA"," NA","p11"
"12755","WONDER"," STIM"," LOW",6,0.8064," 1.5186"," 1.1251"," 0.3935"," 1.0008","p11"
"12756","TROUT"," STIM"," HIGH",6,0.7756," -0.9019"," -0.7131"," -0.1888"," 0.6338","p11"
"12757","MEET"," STIM"," LOW",2,1.3192," -0.8677"," -1.9838"," 1.1161"," 0.6338","p11"
"12758","REGRET"," STIM"," LOW",6,1.1978," -0.4378"," -0.2920"," -0.1459"," 0.5337","p11"
"12759","MISS"," FOIL"," LOW",1,0.8378," NA"," NA"," NA"," NA","p11"
"12760","DIM"," FOIL"," LOW",1,0.7045," NA"," NA"," NA"," NA","p11"
"12761","REALM"," STIM"," LOW",6,1.9686," -2.8141"," -0.8605"," -1.9536"," 0.6005","p11"
"12762","GRAFT"," STIM"," LOW",6,0.6072," 0.9190"," 0.5420"," 0.3770"," 0.3336","p11"
"12763","EAR"," FOIL"," HIGH",1,1.0166," NA"," NA"," NA"," NA","p11"
"12764","BURROW"," FOIL"," LOW",1,0.6613," NA"," NA"," NA"," NA","p11"
"12765","THUD"," STIM"," LOW",6,0.9322," -1.8042"," -1.9853"," 0.1811"," 0.3836","p11"
"12766","NATION"," FOIL"," LOW",1,1.0776," NA"," NA"," NA"," NA","p11"
"12767","STEAM"," FOIL"," HIGH",1,0.7568," NA"," NA"," NA"," NA","p11"
"12768","OAR"," STIM"," HIGH",6,0.6693," -1.0449"," -1.1632"," 0.1183"," 0.6005","p11"
"12769","SALARY"," STIM"," LOW",6,0.604," 0.7232"," 0.5315"," 0.1918"," 0.4003","p11"
"12770","SHRUB"," FOIL"," HIGH",1,0.8666," NA"," NA"," NA"," NA","p11"
"12771","SCROLL"," STIM"," HIGH",6,0.7702," -1.5957"," -0.0103"," -1.5854"," 1.0174","p11"
"12772","VACATE"," STIM"," LOW",6,0.6884," 1.0656"," 0.9524"," 0.1133"," 0.4670","p11"
"12773","TOAST"," FOIL"," HIGH",1,1.9517," NA"," NA"," NA"," NA","p11"
"12774","MELEE"," FOIL"," LOW",1,0.6508," NA"," NA"," NA"," NA","p11"
"12775","CHEESE"," FOIL"," HIGH",3,1.4546," NA"," NA"," NA"," NA","p11"
